fiscal_year,year,month,month_numeric,day,date_stamp,volume_in_mn,value_in_cr,released_on,updated_on,data_source,data_url
2025-26,2025,July,7,5,2025-07-05,1.77,21579.22,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,6,2025-07-06,,,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,7,2025-07-07,2.08,22949.13,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,8,2025-07-08,2.01,24597.15,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,9,2025-07-09,1.48,20259.16,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,10,2025-07-10,2.21,25752.09,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,11,2025-07-11,2.01,24842.36,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,12,2025-07-12,,,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,13,2025-07-13,,,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,14,2025-07-14,3.05,31354.27,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,15,2025-07-15,2.34,26694.67,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,16,2025-07-16,2.05,24589.72,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,17,2025-07-17,1.88,22946.93,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,18,2025-07-18,1.81,22588.60,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,19,2025-07-19,1.60,18632.88,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,20,2025-07-20,,,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,21,2025-07-21,2.08,23179.85,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,22,2025-07-22,1.83,22510.84,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,23,2025-07-23,1.77,21766.83,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,24,2025-07-24,1.68,20938.68,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,25,2025-07-25,1.85,23416.00,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,26,2025-07-26,0.00,0.00,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,27,2025-07-27,0.00,0.00,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,28,2025-07-28,2.87,31932.05,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,29,2025-07-29,2.02,25854.05,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,30,2025-07-30,1.85,24781.18,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,July,7,31,2025-07-31,1.62,22360.17,2025-08-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,1,2025-08-01,1.63,23086.94,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,2,2025-08-02,1.61,21024.70,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,3,2025-08-03,0.00,0.00,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,4,2025-08-04,2.03,22518.33,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,5,2025-08-05,2.06,25110.93,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,6,2025-08-06,1.90,23421.98,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,7,2025-08-07,1.85,23383.33,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,8,2025-08-08,1.96,23253.39,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,9,2025-08-09,0.00,0.00,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,10,2025-08-10,0.00,0.00,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,11,2025-08-11,2.80,29199.30,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,12,2025-08-12,2.21,25759.35,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,13,2025-08-13,1.96,23803.89,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,14,2025-08-14,1.89,23632.90,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,15,2025-08-15,0.00,0.00,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,16,2025-08-16,0.95,9552.32,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,17,2025-08-17,0.00,0.00,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,18,2025-08-18,2.69,29166.18,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,19,2025-08-19,2.01,24492.57,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,20,2025-08-20,1.98,24176.76,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,21,2025-08-21,1.87,24778.26,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,22,2025-08-22,1.91,24591.76,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,23,2025-08-23,0.00,0.00,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,24,2025-08-24,0.00,0.00,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,25,2025-08-25,2.94,31982.38,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,26,2025-08-26,2.16,26411.83,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,27,2025-08-27,0.76,9538.57,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,28,2025-08-28,2.06,26100.18,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,29,2025-08-29,1.74,23801.48,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,30,2025-08-30,1.64,21237.25,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,August,8,31,2025-08-31,0.00,0.00,2025-09-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,1,2025-09-01,1.90,24074.45,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,2,2025-09-02,1.83,24401.39,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,3,2025-09-03,1.74,23640.94,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,4,2025-09-04,1.71,23873.66,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,5,2025-09-05,0.53,6370.80,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,6,2025-09-06,2.03,24586.58,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,7,2025-09-07,,,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,8,2025-09-08,2.06,24084.97,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,9,2025-09-09,2.20,25540.22,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,10,2025-09-10,2.21,25380.95,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,11,2025-09-11,1.94,23224.69,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,12,2025-09-12,1.95,23306.77,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,13,2025-09-13,,,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,14,2025-09-14,,,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,15,2025-09-15,3.04,30966.63,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,16,2025-09-16,2.23,25158.21,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,17,2025-09-17,1.89,22088.96,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,18,2025-09-18,1.78,21875.39,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,19,2025-09-19,1.68,20253.48,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,20,2025-09-20,1.75,19892.93,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,21,2025-09-21,,,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,22,2025-09-22,1.86,20579.05,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,23,2025-09-23,1.90,23495.97,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,24,2025-09-24,1.83,23896.87,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,25,2025-09-25,1.96,26957.84,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,26,2025-09-26,1.91,26380.21,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,27,2025-09-27,,,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,28,2025-09-28,,,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,29,2025-09-29,2.76,36271.67,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,September,9,30,2025-09-30,1.82,24163.91,2025-10-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,1,2025-10-01,1.28,19472.70,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,2,2025-10-02,0.00,0.00,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,3,2025-10-03,1.14,13511.07,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,4,2025-10-04,2.31,30378.51,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,5,2025-10-05,0.00,0.00,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,6,2025-10-06,2.03,27153.09,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,7,2025-10-07,1.05,12899.16,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,8,2025-10-08,2.73,35244.23,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,9,2025-10-09,0.92,10931.37,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,10,2025-10-10,3.60,48742.38,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,11,2025-10-11,0.00,0.00,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,12,2025-10-12,0.00,0.00,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,13,2025-10-13,2.23,26632.53,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,14,2025-10-14,2.71,30920.63,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,15,2025-10-15,2.51,29459.74,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,16,2025-10-16,2.73,33538.96,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,17,2025-10-17,2.09,29324.11,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,18,2025-10-18,2.56,33737.70,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,19,2025-10-19,0.00,0.00,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,20,2025-10-20,0.56,5877.58,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,21,2025-10-21,1.08,15143.70,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,22,2025-10-22,0.83,12097.16,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,23,2025-10-23,1.24,14524.61,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,24,2025-10-24,1.34,18469.75,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,25,2025-10-25,0.00,0.00,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,26,2025-10-26,0.00,0.00,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,27,2025-10-27,2.21,25368.95,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,28,2025-10-28,2.44,29934.07,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,29,2025-10-29,2.11,25956.27,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,30,2025-10-30,1.92,23765.50,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,October,10,31,2025-10-31,1.59,21470.64,2025-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,1,2025-11-01,1.56,21641.77,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,2,2025-11-02,0.00,0.00,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,3,2025-11-03,1.73,22625.72,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,4,2025-11-04,1.98,26021.23,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,5,2025-11-05,0.98,12939.76,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,6,2025-11-06,1.87,22468.47,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,7,2025-11-07,2.12,26593.66,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,8,2025-11-08,0.00,0.00,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,9,2025-11-09,0.00,0.00,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,10,2025-11-10,2.33,25774.02,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,11,2025-11-11,3.00,35680.71,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,12,2025-11-12,2.35,28579.90,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,13,2025-11-13,2.04,24840.69,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,14,2025-11-14,1.90,25314.88,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,15,2025-11-15,1.83,23227.19,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,16,2025-11-16,0.00,0.00,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,17,2025-11-17,1.88,24132.08,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,18,2025-11-18,2.09,27013.70,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,19,2025-11-19,1.89,24798.33,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,20,2025-11-20,1.87,23494.72,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,21,2025-11-21,1.83,23882.69,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,22,2025-11-22,0.00,0.00,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,23,2025-11-23,0.00,0.00,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,24,2025-11-24,2.19,27117.20,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,25,2025-11-25,2.42,29558.67,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,26,2025-11-26,1.96,24848.21,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,27,2025-11-27,1.77,23284.03,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,28,2025-11-28,1.69,24205.52,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,29,2025-11-29,1.59,22207.73,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,November,11,30,2025-11-30,0.00,0.00,2025-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,1,2025-12-01,1.69,20954.31,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,2,2025-12-02,1.95,27703.24,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,3,2025-12-03,1.80,24574.27,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,4,2025-12-04,1.71,23679.84,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,5,2025-12-05,1.76,24223.23,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,6,2025-12-06,1.69,23130.40,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,7,2025-12-07,0.00,0.00,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,8,2025-12-08,1.78,21052.32,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,9,2025-12-09,1.95,24231.41,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,10,2025-12-10,1.99,25087.74,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,11,2025-12-11,1.95,24912.81,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,12,2025-12-12,1.82,24833.65,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,13,2025-12-13,0.00,0.00,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,14,2025-12-14,0.00,0.00,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,15,2025-12-15,2.31,27829.07,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,16,2025-12-16,2.70,33304.44,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,17,2025-12-17,2.09,26981.90,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,18,2025-12-18,1.88,24438.49,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,19,2025-12-19,1.76,24342.59,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,20,2025-12-20,1.67,22375.53,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,21,2025-12-21,0.00,0.00,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,22,2025-12-22,1.83,22237.80,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
